StateAbbr,StateDesc,CityName,Data_Value,CityFIPS,TractFIPS,Short_Question_Text
CA,California,Los Angeles,10.1,644000.0,6037190901.0,Diabetes
CA,California,Los Angeles,10.3,644000.0,6037132700.0,Diabetes
CA,California,Los Angeles,12.4,644000.0,6037185203.0,Diabetes
CA,California,Los Angeles,11.5,644000.0,6037121802.0,Diabetes
CA,California,Los Angeles,10.1,644000.0,6037123205.0,Diabetes
CA,California,Los Angeles,8.3,644000.0,6037276400.0,Diabetes
CA,California,Los Angeles,11.5,644000.0,6037119341.0,Diabetes
CA,California,Los Angeles,12.8,644000.0,6037232120.0,Diabetes
CA,California,Los Angeles,8.2,644000.0,6037111301.0,Diabetes
CA,California,Los Angeles,5.4,644000.0,6037271702.0,Diabetes
CA,California,Los Angeles,12.8,644000.0,6037296500.0,Diabetes
CA,California,Los Angeles,9.5,644000.0,6037211120.0,Diabetes
CA,California,Los Angeles,9.1,644000.0,6037104124.0,Diabetes
CA,California,Los Angeles,10.9,644000.0,6037120103.0,Diabetes
CA,California,Los Angeles,15.9,644000.0,6037980014.0,Diabetes
CA,California,Los Angeles,9.9,644000.0,6037127605.0,Diabetes
CA,California,Los Angeles,10.7,644000.0,6037187200.0,Diabetes
CA,California,Los Angeles,19.2,644000.0,6037221401.0,Diabetes
CA,California,Los Angeles,13.7,644000.0,6037221303.0,Diabetes
CA,California,Los Angeles,10.9,644000.0,6037104703.0,Diabetes
CA,California,Los Angeles,11.8,644000.0,6037241001.0,Diabetes
CA,California,Los Angeles,4.2,644000.0,6037275602.0,Diabetes
CA,California,Los Angeles,13.3,644000.0,6037240900.0,Diabetes
CA,California,Los Angeles,5.2,644000.0,6037275400.0,Diabetes
CA,California,Los Angeles,7.6,644000.0,6037271100.0,Diabetes
CA,California,Los Angeles,11.7,644000.0,6037294510.0,Diabetes
CA,California,Los Angeles,6.8,644000.0,6037192001.0,Diabetes
CA,California,Los Angeles,5.9,644000.0,6037273600.0,Diabetes
CA,California,Los Angeles,10.9,644000.0,6037128102.0,Diabetes
CA,California,Los Angeles,6.4,644000.0,6037214000.0,Diabetes
CA,California,Los Angeles,6.7,644000.0,6037124700.0,Diabetes
CA,California,Los Angeles,15.0,644000.0,6037104701.0,Diabetes
CA,California,Los Angeles,10.7,644000.0,6037123420.0,Diabetes
CA,California,Los Angeles,7.8,644000.0,6037103300.0,Diabetes
CA,California,Los Angeles,11.7,644000.0,6037106604.0,Diabetes
CA,California,Los Angeles,12.3,644000.0,6037291220.0,Diabetes
CA,California,Los Angeles,9.2,644000.0,6037195804.0,Diabetes
CA,California,Los Angeles,14.0,644000.0,6037199000.0,Diabetes
CA,California,Los Angeles,15.6,644000.0,6037212203.0,Diabetes
CA,California,Los Angeles,8.4,644000.0,6037271400.0,Diabetes
CA,California,Los Angeles,14.4,644000.0,6037209520.0,Diabetes
CA,California,Los Angeles,12.7,644000.0,6037237720.0,Diabetes
CA,California,Los Angeles,10.3,644000.0,6037122200.0,Diabetes
CA,California,Los Angeles,7.9,644000.0,6037132101.0,Diabetes
CA,California,Los Angeles,5.3,644000.0,6037190100.0,Diabetes
CA,California,Los Angeles,6.1,644000.0,6037143100.0,Diabetes
CA,California,Los Angeles,13.9,644000.0,6037239502.0,Diabetes
CA,California,Los Angeles,7.6,644000.0,6037135114.0,Diabetes
CA,California,Los Angeles,12.1,644000.0,6037183820.0,Diabetes
CA,California,Los Angeles,,644000.0,6037980021.0,Diabetes
CA,California,Los Angeles,12.4,644000.0,6037237800.0,Diabetes
CA,California,Los Angeles,11.1,644000.0,6037183610.0,Diabetes
CA,California,Los Angeles,9.1,644000.0,6037216900.0,Diabetes
CA,California,Los Angeles,6.8,644000.0,6037217002.0,Diabetes
CA,California,Los Angeles,9.4,644000.0,6037108104.0,Diabetes
CA,California,Los Angeles,15.5,644000.0,6037203720.0,Diabetes
CA,California,Los Angeles,13.1,644000.0,6037109500.0,Diabetes
CA,California,Los Angeles,11.1,644000.0,6037229100.0,Diabetes
CA,California,Los Angeles,7.4,644000.0,6037125310.0,Diabetes
CA,California,Los Angeles,14.6,644000.0,6037296220.0,Diabetes
CA,California,Los Angeles,11.1,644000.0,6037212306.0,Diabetes
CA,California,Los Angeles,11.8,644000.0,6037208902.0,Diabetes
CA,California,Los Angeles,7.4,644000.0,6037194102.0,Diabetes
CA,California,Los Angeles,13.5,644000.0,6037204920.0,Diabetes
CA,California,Los Angeles,11.7,644000.0,6037191120.0,Diabetes
CA,California,Los Angeles,8.3,644000.0,6037207710.0,Diabetes
CA,California,Los Angeles,9.7,644000.0,6037186100.0,Diabetes
CA,California,Los Angeles,8.3,644000.0,6037297500.0,Diabetes
CA,California,Los Angeles,7.2,644000.0,6037188202.0,Diabetes
CA,California,Los Angeles,10.6,644000.0,6037124103.0,Diabetes
CA,California,Los Angeles,9.7,644000.0,6037113101.0,Diabetes
CA,California,Los Angeles,12.8,644000.0,6037243000.0,Diabetes
CA,California,Los Angeles,5.8,644000.0,6037267502.0,Diabetes
CA,California,Los Angeles,14.2,644000.0,6037226001.0,Diabetes
CA,California,Los Angeles,10.2,644000.0,6037191810.0,Diabetes
CA,California,Los Angeles,7.4,644000.0,6037137502.0,Diabetes
CA,California,Los Angeles,10.8,644000.0,6037205110.0,Diabetes
CA,California,Los Angeles,9.1,644000.0,6037211701.0,Diabetes
CA,California,Los Angeles,6.8,644000.0,6037262501.0,Diabetes
CA,California,Los Angeles,11.3,644000.0,6037127806.0,Diabetes
CA,California,Los Angeles,7.8,644000.0,6037139402.0,Diabetes
CA,California,Los Angeles,12.6,644000.0,6037231710.0,Diabetes
CA,California,Los Angeles,6.7,644000.0,6037189202.0,Diabetes
CA,California,Los Angeles,7.1,644000.0,6037141600.0,Diabetes
CA,California,Los Angeles,7.2,644000.0,6037125200.0,Diabetes
CA,California,Los Angeles,12.5,644000.0,6037221710.0,Diabetes
CA,California,Los Angeles,5.6,644000.0,6037143902.0,Diabetes
CA,California,Los Angeles,10.5,644000.0,6037102107.0,Diabetes
CA,California,Los Angeles,13.0,644000.0,6037224420.0,Diabetes
CA,California,Los Angeles,14.8,644000.0,6037224320.0,Diabetes
CA,California,Los Angeles,8.2,644000.0,6037123800.0,Diabetes
CA,California,Los Angeles,11.8,644000.0,6037127805.0,Diabetes
CA,California,Los Angeles,11.8,644000.0,6037294820.0,Diabetes
CA,California,Los Angeles,9.9,644000.0,6037297400.0,Diabetes
CA,California,Los Angeles,5.1,644000.0,6037194101.0,Diabetes
CA,California,Los Angeles,5.7,644000.0,6037214503.0,Diabetes
CA,California,Los Angeles,11.2,644000.0,6037117201.0,Diabetes
CA,California,Los Angeles,12.7,644000.0,6037104203.0,Diabetes
CA,California,Los Angeles,13.7,644000.0,6037241201.0,Diabetes
CA,California,Los Angeles,5.7,644000.0,6037189701.0,Diabetes
CA,California,Los Angeles,12.6,644000.0,6037104404.0,Diabetes
CA,California,Los Angeles,10.5,644000.0,6037183300.0,Diabetes
CA,California,Los Angeles,13.9,644000.0,6037218210.0,Diabetes
CA,California,Los Angeles,13.6,644000.0,6037228600.0,Diabetes
CA,California,Los Angeles,8.4,644000.0,6037108101.0,Diabetes
CA,California,Los Angeles,6.1,644000.0,6037128801.0,Diabetes
CA,California,Los Angeles,11.0,644000.0,6037107010.0,Diabetes
CA,California,Los Angeles,9.0,644000.0,6037113401.0,Diabetes
CA,California,Los Angeles,8.2,644000.0,6037113231.0,Diabetes
CA,California,Los Angeles,10.1,644000.0,6037109604.0,Diabetes
CA,California,Los Angeles,9.6,644000.0,6037195720.0,Diabetes
CA,California,Los Angeles,13.9,644000.0,6037201301.0,Diabetes
CA,California,Los Angeles,9.1,644000.0,6037117101.0,Diabetes
CA,California,Los Angeles,9.2,644000.0,6037127300.0,Diabetes
CA,California,Los Angeles,8.9,644000.0,6037121020.0,Diabetes
CA,California,Los Angeles,14.1,644000.0,6037232300.0,Diabetes
CA,California,Los Angeles,7.7,644000.0,6037269700.0,Diabetes
CA,California,Los Angeles,13.3,644000.0,6037122410.0,Diabetes
CA,California,Los Angeles,12.5,644000.0,6037204700.0,Diabetes
CA,California,Los Angeles,13.9,644000.0,6037240010.0,Diabetes
CA,California,Los Angeles,10.1,644000.0,6037117404.0,Diabetes
CA,California,Los Angeles,11.3,644000.0,6037120030.0,Diabetes
CA,California,Los Angeles,5.9,644000.0,6037214700.0,Diabetes
CA,California,Los Angeles,5.5,644000.0,6037271200.0,Diabetes
CA,California,Los Angeles,11.3,644000.0,6037187102.0,Diabetes
CA,California,Los Angeles,9.3,644000.0,6037131200.0,Diabetes
CA,California,Los Angeles,8.7,644000.0,6037134104.0,Diabetes
CA,California,Los Angeles,8.4,644000.0,6037275311.0,Diabetes
CA,California,Los Angeles,12.7,644000.0,6037231400.0,Diabetes
CA,California,Los Angeles,12.5,644000.0,6037236000.0,Diabetes
CA,California,Los Angeles,3.2,644000.0,6037265303.0,Diabetes
CA,California,Los Angeles,10.1,644000.0,6037190802.0,Diabetes
CA,California,Los Angeles,6.1,644000.0,6037143300.0,Diabetes
CA,California,Los Angeles,10.5,644000.0,6037106405.0,Diabetes
CA,California,Los Angeles,6.8,644000.0,6037221900.0,Diabetes
CA,California,Los Angeles,12.5,644000.0,6037212900.0,Diabetes
CA,California,Los Angeles,8.9,644000.0,6037297602.0,Diabetes
CA,California,Los Angeles,7.1,644000.0,6037277000.0,Diabetes
CA,California,Los Angeles,5.2,644000.0,6037267402.0,Diabetes
CA,California,Los Angeles,7.5,644000.0,6037262301.0,Diabetes
CA,California,Los Angeles,11.9,644000.0,6037219902.0,Diabetes
CA,California,Los Angeles,13.0,644000.0,6037219800.0,Diabetes
CA,California,Los Angeles,10.8,644000.0,6037186302.0,Diabetes
CA,California,Los Angeles,11.6,644000.0,6037119342.0,Diabetes
CA,California,Los Angeles,7.3,644000.0,6037277100.0,Diabetes
CA,California,Los Angeles,8.2,644000.0,6037139301.0,Diabetes
CA,California,Los Angeles,9.4,644000.0,6037101400.0,Diabetes
CA,California,Los Angeles,14.1,644000.0,6037238200.0,Diabetes
CA,California,Los Angeles,13.3,644000.0,6037242000.0,Diabetes
CA,California,Los Angeles,11.8,644000.0,6037212420.0,Diabetes
CA,California,Los Angeles,3.9,644000.0,6037143604.0,Diabetes
CA,California,Los Angeles,7.3,644000.0,6037274202.0,Diabetes
CA,California,Los Angeles,10.2,644000.0,6037127104.0,Diabetes
CA,California,Los Angeles,10.1,644000.0,6037183104.0,Diabetes
CA,California,Los Angeles,18.7,644000.0,6037206050.0,Diabetes
CA,California,Los Angeles,15.0,644000.0,6037191620.0,Diabetes
CA,California,Los Angeles,15.0,644000.0,6037199800.0,Diabetes
CA,California,Los Angeles,3.5,644000.0,6037215102.0,Diabetes
CA,California,Los Angeles,10.8,644000.0,6037293301.0,Diabetes
CA,California,Los Angeles,11.4,644000.0,6037117408.0,Diabetes
CA,California,Los Angeles,8.9,644000.0,6037134423.0,Diabetes
CA,California,Los Angeles,8.6,644000.0,6037265100.0,Diabetes
CA,California,Los Angeles,13.3,644000.0,6037208720.0,Diabetes
CA,California,Los Angeles,10.6,644000.0,6037123204.0,Diabetes
CA,California,Los Angeles,6.9,644000.0,6037272201.0,Diabetes
CA,California,Los Angeles,10.0,644000.0,6037111400.0,Diabetes
CA,California,Los Angeles,6.6,644000.0,6037269300.0,Diabetes
CA,California,Los Angeles,11.9,644000.0,6037218400.0,Diabetes
CA,California,Los Angeles,10.7,644000.0,6037106114.0,Diabetes
CA,California,Los Angeles,8.0,644000.0,6037272100.0,Diabetes
CA,California,Los Angeles,12.6,644000.0,6037228410.0,Diabetes
CA,California,Los Angeles,14.4,644000.0,6037234700.0,Diabetes
CA,California,Los Angeles,12.2,644000.0,6037240401.0,Diabetes
CA,California,Los Angeles,15.1,644000.0,6037209820.0,Diabetes
CA,California,Los Angeles,17.2,644000.0,6037204300.0,Diabetes
CA,California,Los Angeles,8.7,644000.0,6037137302.0,Diabetes
CA,California,Los Angeles,9.7,644000.0,6037190402.0,Diabetes
CA,California,Los Angeles,11.4,644000.0,6037134001.0,Diabetes
CA,California,Los Angeles,8.5,644000.0,6037980024.0,Diabetes
CA,California,Los Angeles,14.9,644000.0,6037221110.0,Diabetes
CA,California,Los Angeles,7.0,644000.0,6037195300.0,Diabetes
CA,California,Los Angeles,5.3,644000.0,6037270100.0,Diabetes
CA,California,Los Angeles,14.7,644000.0,6037231220.0,Diabetes
CA,California,Los Angeles,14.0,644000.0,6037237101.0,Diabetes
CA,California,Los Angeles,12.6,644000.0,6037294110.0,Diabetes
CA,California,Los Angeles,11.9,644000.0,6037208620.0,Diabetes
CA,California,Los Angeles,10.6,644000.0,6037131701.0,Diabetes
CA,California,Los Angeles,7.4,644000.0,6037124400.0,Diabetes
CA,California,Los Angeles,13.6,644000.0,6037203800.0,Diabetes
CA,California,Los Angeles,8.3,644000.0,6037197300.0,Diabetes
CA,California,Los Angeles,8.8,644000.0,6037123601.0,Diabetes
CA,California,Los Angeles,3.2,644000.0,6037276500.0,Diabetes
CA,California,Los Angeles,13.0,644000.0,6037239702.0,Diabetes
CA,California,Los Angeles,10.8,644000.0,6037186201.0,Diabetes
CA,California,Los Angeles,8.4,644000.0,6037106510.0,Diabetes
CA,California,Los Angeles,12.1,644000.0,6037104500.0,Diabetes
CA,California,Los Angeles,13.8,644000.0,6037213310.0,Diabetes
CA,California,Los Angeles,8.3,644000.0,6037111204.0,Diabetes
CA,California,Los Angeles,13.5,644000.0,6037199201.0,Diabetes
CA,California,Los Angeles,6.0,644000.0,6037278102.0,Diabetes
CA,California,Los Angeles,13.2,644000.0,6037239201.0,Diabetes
CA,California,Los Angeles,7.4,644000.0,6037209200.0,Diabetes
CA,California,Los Angeles,13.0,644000.0,6037222200.0,Diabetes
CA,California,Los Angeles,6.4,644000.0,6037143500.0,Diabetes
CA,California,Los Angeles,13.7,644000.0,6037240600.0,Diabetes
CA,California,Los Angeles,12.1,644000.0,6037212620.0,Diabetes
CA,California,Los Angeles,10.6,644000.0,6037128302.0,Diabetes
CA,California,Los Angeles,10.8,644000.0,6037294520.0,Diabetes
CA,California,Los Angeles,9.8,644000.0,6037127102.0,Diabetes
CA,California,Los Angeles,6.1,644000.0,6037273700.0,Diabetes
CA,California,Los Angeles,9.1,644000.0,6037181500.0,Diabetes
CA,California,Los Angeles,13.5,644000.0,6037201503.0,Diabetes
CA,California,Los Angeles,10.4,644000.0,6037191201.0,Diabetes
CA,California,Los Angeles,12.3,644000.0,6037291300.0,Diabetes
CA,California,Los Angeles,10.9,644000.0,6037134522.0,Diabetes
CA,California,Los Angeles,11.8,644000.0,6037121210.0,Diabetes
CA,California,Los Angeles,12.6,644000.0,6037208903.0,Diabetes
CA,California,Los Angeles,5.9,644000.0,6037207900.0,Diabetes
CA,California,Los Angeles,7.4,644000.0,6037273100.0,Diabetes
CA,California,Los Angeles,9.6,644000.0,6037106020.0,Diabetes
CA,California,Los Angeles,7.0,644000.0,6037207302.0,Diabetes
CA,California,Los Angeles,15.7,644000.0,6037228210.0,Diabetes
CA,California,Los Angeles,10.6,644000.0,6037120400.0,Diabetes
CA,California,Los Angeles,14.1,644000.0,6037234300.0,Diabetes
CA,California,Los Angeles,14.2,644000.0,6037236203.0,Diabetes
CA,California,Los Angeles,12.4,644000.0,6037296600.0,Diabetes
CA,California,Los Angeles,5.2,644000.0,6037264103.0,Diabetes
CA,California,Los Angeles,7.0,644000.0,6037271801.0,Diabetes
CA,California,Los Angeles,9.4,644000.0,6037267901.0,Diabetes
CA,California,Los Angeles,15.0,644000.0,6037203300.0,Diabetes
CA,California,Los Angeles,9.7,644000.0,6037980008.0,Diabetes
CA,California,Los Angeles,9.4,644000.0,6037211121.0,Diabetes
CA,California,Los Angeles,5.8,644000.0,6037137103.0,Diabetes
CA,California,Los Angeles,9.4,644000.0,6037208710.0,Diabetes
CA,California,Los Angeles,7.2,644000.0,6037190201.0,Diabetes
CA,California,Los Angeles,12.5,644000.0,6037221302.0,Diabetes
CA,California,Los Angeles,7.6,644000.0,6037265602.0,Diabetes
CA,California,Los Angeles,9.2,644000.0,6037124201.0,Diabetes
CA,California,Los Angeles,13.8,644000.0,6037237300.0,Diabetes
CA,California,Los Angeles,9.7,644000.0,6037185100.0,Diabetes
CA,California,Los Angeles,12.1,644000.0,6037208402.0,Diabetes
CA,California,Los Angeles,5.7,644000.0,6037192002.0,Diabetes
CA,California,Los Angeles,7.3,644000.0,6037980019.0,Diabetes
CA,California,Los Angeles,9.7,644000.0,6037211910.0,Diabetes
CA,California,Los Angeles,14.4,644000.0,6037229410.0,Diabetes
CA,California,Los Angeles,6.6,644000.0,6037194500.0,Diabetes
CA,California,Los Angeles,10.4,644000.0,6037119001.0,Diabetes
CA,California,Los Angeles,7.9,644000.0,6037139801.0,Diabetes
CA,California,Los Angeles,6.9,644000.0,6037216300.0,Diabetes
CA,California,Los Angeles,7.8,644000.0,6037108201.0,Diabetes
CA,California,Los Angeles,9.9,644000.0,6037211320.0,Diabetes
CA,California,Los Angeles,7.9,644000.0,6037138000.0,Diabetes
CA,California,Los Angeles,9.2,644000.0,6037128601.0,Diabetes
CA,California,Los Angeles,13.9,644000.0,6037232110.0,Diabetes
CA,California,Los Angeles,13.4,644000.0,6037204810.0,Diabetes
CA,California,Los Angeles,11.0,644000.0,6037123510.0,Diabetes
CA,California,Los Angeles,10.3,644000.0,6037212410.0,Diabetes
CA,California,Los Angeles,12.7,644000.0,6037199700.0,Diabetes
CA,California,Los Angeles,12.4,644000.0,6037296210.0,Diabetes
CA,California,Los Angeles,8.9,644000.0,6037188300.0,Diabetes
CA,California,Los Angeles,5.6,644000.0,6037141303.0,Diabetes
CA,California,Los Angeles,12.6,644000.0,6037226700.0,Diabetes
CA,California,Los Angeles,15.3,644000.0,6037243100.0,Diabetes
CA,California,Los Angeles,9.4,644000.0,6037107020.0,Diabetes
CA,California,Los Angeles,13.7,644000.0,6037218702.0,Diabetes
CA,California,Los Angeles,9.2,644000.0,6037124102.0,Diabetes
CA,California,Los Angeles,7.6,644000.0,6037261200.0,Diabetes
CA,California,Los Angeles,13.4,644000.0,6037237500.0,Diabetes
CA,California,Los Angeles,7.0,644000.0,6037261101.0,Diabetes
CA,California,Los Angeles,14.1,644000.0,6037205120.0,Diabetes
CA,California,Los Angeles,12.0,644000.0,6037241002.0,Diabetes
CA,California,Los Angeles,11.4,644000.0,6037127604.0,Diabetes
CA,California,Los Angeles,14.2,644000.0,6037221402.0,Diabetes
CA,California,Los Angeles,8.8,644000.0,6037117303.0,Diabetes
CA,California,Los Angeles,15.0,644000.0,6037224010.0,Diabetes
CA,California,Los Angeles,8.5,644000.0,6037197600.0,Diabetes
CA,California,Los Angeles,2.2,644000.0,6037115103.0,Diabetes
CA,California,Los Angeles,11.7,644000.0,6037294810.0,Diabetes
CA,California,Los Angeles,7.4,644000.0,6037262704.0,Diabetes
CA,California,Los Angeles,15.0,644000.0,6037228900.0,Diabetes
CA,California,Los Angeles,11.1,644000.0,6037183520.0,Diabetes
CA,California,Los Angeles,15.3,644000.0,6037237900.0,Diabetes
CA,California,Los Angeles,6.2,644000.0,6037214100.0,Diabetes
CA,California,Los Angeles,9.2,644000.0,6037217100.0,Diabetes
CA,California,Los Angeles,8.3,644000.0,6037106642.0,Diabetes
CA,California,Los Angeles,9.5,644000.0,6037134303.0,Diabetes
CA,California,Los Angeles,10.5,644000.0,6037109400.0,Diabetes
CA,California,Los Angeles,11.2,644000.0,6037191302.0,Diabetes
CA,California,Los Angeles,10.8,644000.0,6037121801.0,Diabetes
CA,California,Los Angeles,4.1,644000.0,6037215101.0,Diabetes
CA,California,Los Angeles,14.1,644000.0,6037232700.0,Diabetes
CA,California,Los Angeles,8.3,644000.0,6037134306.0,Diabetes
CA,California,Los Angeles,12.7,644000.0,6037212202.0,Diabetes
CA,California,Los Angeles,5.8,644000.0,6037214600.0,Diabetes
CA,California,Los Angeles,12.4,644000.0,6037297110.0,Diabetes
CA,California,Los Angeles,5.0,644000.0,6037269905.0,Diabetes
CA,California,Los Angeles,10.8,644000.0,6037115302.0,Diabetes
CA,California,Los Angeles,5.9,644000.0,6037128802.0,Diabetes
CA,California,Los Angeles,9.6,644000.0,6037101110.0,Diabetes
CA,California,Los Angeles,9.6,644000.0,6037132102.0,Diabetes
CA,California,Los Angeles,9.0,644000.0,6037211703.0,Diabetes
CA,California,Los Angeles,9.5,644000.0,6037131010.0,Diabetes
CA,California,Los Angeles,12.7,644000.0,6037120106.0,Diabetes
CA,California,Los Angeles,12.5,644000.0,6037239601.0,Diabetes
CA,California,Los Angeles,8.2,644000.0,6037135102.0,Diabetes
CA,California,Los Angeles,5.3,644000.0,6037188201.0,Diabetes
CA,California,Los Angeles,11.2,644000.0,6037122120.0,Diabetes
CA,California,Los Angeles,10.9,644000.0,6037104704.0,Diabetes
CA,California,Los Angeles,8.7,644000.0,6037113232.0,Diabetes
CA,California,Los Angeles,6.4,644000.0,6037267100.0,Diabetes
CA,California,Los Angeles,8.8,644000.0,6037113301.0,Diabetes
CA,California,Los Angeles,11.3,644000.0,6037192510.0,Diabetes
CA,California,Los Angeles,10.5,644000.0,6037117102.0,Diabetes
CA,California,Los Angeles,6.3,644000.0,6037216800.0,Diabetes
CA,California,Los Angeles,5.4,644000.0,6037980015.0,Diabetes
CA,California,Los Angeles,8.0,644000.0,6037269602.0,Diabetes
CA,California,Los Angeles,10.9,644000.0,6037104103.0,Diabetes
CA,California,Newport Beach,7.4,651182.0,6059063007.0,Diabetes
CA,California,Menifee,13.4,646842.0,6065042731.0,Diabetes
CA,California,Napa,9.6,650258.0,6055200202.0,Diabetes
CA,California,Napa,8.8,650258.0,6055200703.0,Diabetes
CA,California,Murrieta,8.9,650076.0,6065049800.0,Diabetes
CA,California,Moreno Valley,15.2,649270.0,6065042520.0,Diabetes
CA,California,Moreno Valley,8.1,649270.0,6065042506.0,Diabetes
CA,California,Manteca,9.5,645484.0,6077005108.0,Diabetes
CA,California,Milpitas,,647766.0,6085504602.0,Diabetes
CA,California,Modesto,12.8,648354.0,6099001500.0,Diabetes
CA,California,Merced,11.9,646898.0,6047001003.0,Diabetes
CA,California,Mountain View,,649670.0,6085510400.0,Diabetes
CA,California,Newport Beach,9.8,651182.0,6059062642.0,Diabetes
CA,California,Mountain View,5.7,649670.0,6085509403.0,Diabetes
CA,California,Modesto,11.1,648354.0,6099000805.0,Diabetes
CA,California,Merced,13.2,646898.0,6047001700.0,Diabetes
CA,California,Moreno Valley,10.5,649270.0,6065042403.0,Diabetes
CA,California,Mission Viejo,8.9,648256.0,6059032036.0,Diabetes
CA,California,Modesto,11.3,648354.0,6099002401.0,Diabetes
CA,California,Manteca,8.7,645484.0,6077005106.0,Diabetes
CA,California,Norwalk,8.8,652526.0,6037550300.0,Diabetes
CA,California,Milpitas,10.5,647766.0,6085504418.0,Diabetes
CA,California,Modesto,10.7,648354.0,6099000404.0,Diabetes
CA,California,Modesto,12.6,648354.0,6099001800.0,Diabetes
CA,California,Menifee,7.6,646842.0,6065042726.0,Diabetes
CA,California,Manteca,8.1,645484.0,6077005123.0,Diabetes
CA,California,Newport Beach,6.9,651182.0,6059063101.0,Diabetes
CA,California,Moreno Valley,9.9,649270.0,6065042409.0,Diabetes
CA,California,Napa,9.4,650258.0,6055200803.0,Diabetes
CA,California,Moreno Valley,11.8,649270.0,6065046800.0,Diabetes
CA,California,Norwalk,10.4,652526.0,6037552200.0,Diabetes
CA,California,Mission Viejo,8.3,648256.0,6059032032.0,Diabetes
CA,California,Menifee,9.5,646842.0,6065043279.0,Diabetes
CA,California,Murrieta,8.9,650076.0,6065043211.0,Diabetes
CA,California,Mountain View,6.5,649670.0,6085509801.0,Diabetes
CA,California,Norwalk,15.5,652526.0,6037550000.0,Diabetes
CA,California,Mission Viejo,7.8,648256.0,6059032022.0,Diabetes
CA,California,Newport Beach,6.9,651182.0,6059063601.0,Diabetes
CA,California,Mission Viejo,7.6,648256.0,6059032020.0,Diabetes
CA,California,Merced,11.0,646898.0,6047001501.0,Diabetes
CA,California,Manteca,10.3,645484.0,6077005131.0,Diabetes
CA,California,Modesto,9.8,648354.0,6099000602.0,Diabetes
CA,California,Milpitas,9.6,647766.0,6085504414.0,Diabetes
CA,California,Moreno Valley,10.2,649270.0,6065042405.0,Diabetes
CA,California,Modesto,16.9,648354.0,6099001700.0,Diabetes
CA,California,Menifee,18.6,646842.0,6065042711.0,Diabetes
CA,California,Mission Viejo,6.2,648256.0,6059032047.0,Diabetes
CA,California,Modesto,8.0,648354.0,6099000912.0,Diabetes
CA,California,Moreno Valley,8.7,649270.0,6065042622.0,Diabetes
CA,California,Modesto,11.4,648354.0,6099002004.0,Diabetes
CA,California,Milpitas,9.2,647766.0,6085504416.0,Diabetes
CA,California,Lynwood,12.2,644574.0,6037540201.0,Diabetes
CA,California,Murrieta,,650076.0,6065043235.0,Diabetes
CA,California,Mountain View,7.9,649670.0,6085510001.0,Diabetes
CA,California,Mountain View,5.9,649670.0,6085509105.0,Diabetes
CA,California,Napa,8.3,650258.0,6055200501.0,Diabetes
CA,California,Menifee,20.8,646842.0,6065042741.0,Diabetes
CA,California,Newport Beach,9.8,651182.0,6059062900.0,Diabetes
CA,California,Moreno Valley,9.3,649270.0,6065049000.0,Diabetes
CA,California,Menifee,7.1,646842.0,6065042738.0,Diabetes
CA,California,Napa,10.7,650258.0,6055200602.0,Diabetes
CA,California,Merced,11.7,646898.0,6047001301.0,Diabetes
CA,California,Norwalk,10.1,652526.0,6037552900.0,Diabetes
CA,California,Moreno Valley,11.8,649270.0,6065042516.0,Diabetes
CA,California,Manteca,9.5,645484.0,6077005135.0,Diabetes
CA,California,Modesto,9.8,648354.0,6099000504.0,Diabetes
CA,California,Newport Beach,7.5,651182.0,6059062701.0,Diabetes
CA,California,Moreno Valley,12.1,649270.0,6065042510.0,Diabetes
CA,California,Milpitas,5.8,647766.0,6085504504.0,Diabetes
CA,California,Modesto,13.8,648354.0,6099002200.0,Diabetes
CA,California,Murrieta,6.2,650076.0,6065050700.0,Diabetes
CA,California,Modesto,9.5,648354.0,6099001200.0,Diabetes
CA,California,Moreno Valley,9.4,649270.0,6065042212.0,Diabetes
CA,California,Milpitas,8.8,647766.0,6085504423.0,Diabetes
CA,California,Lynwood,9.9,644574.0,6037540501.0,Diabetes
CA,California,Mission Viejo,9.2,648256.0,6059032035.0,Diabetes
CA,California,Murrieta,8.1,650076.0,6065050500.0,Diabetes
CA,California,Napa,8.2,650258.0,6055200706.0,Diabetes
CA,California,Modesto,,648354.0,6099002302.0,Diabetes
CA,California,Mountain View,7.3,649670.0,6085509302.0,Diabetes
CA,California,Modesto,10.5,648354.0,6099000403.0,Diabetes
CA,California,Moreno Valley,11.9,649270.0,6065046700.0,Diabetes
CA,California,Merced,,646898.0,6047000901.0,Diabetes
CA,California,Moreno Valley,12.9,649270.0,6065042505.0,Diabetes
CA,California,Manteca,11.6,645484.0,6077005109.0,Diabetes
CA,California,Norwalk,10.5,652526.0,6037552601.0,Diabetes
CA,California,Moreno Valley,10.9,649270.0,6065042517.0,Diabetes
CA,California,Mountain View,6.4,649670.0,6085509201.0,Diabetes
CA,California,Modesto,12.4,648354.0,6099001400.0,Diabetes
CA,California,Mission Viejo,7.5,648256.0,6059032031.0,Diabetes
CA,California,Merced,11.3,646898.0,6047001602.0,Diabetes
CA,California,Menifee,13.7,646842.0,6065042709.0,Diabetes
CA,California,Murrieta,8.3,650076.0,6065043227.0,Diabetes
CA,California,Newport Beach,9.7,651182.0,6059063008.0,Diabetes
CA,California,Newport Beach,,651182.0,6059062610.0,Diabetes
CA,California,Modesto,10.9,648354.0,6099001001.0,Diabetes
CA,California,Menifee,7.9,646842.0,6065042732.0,Diabetes
